,,logo_url,help_link,transit_score,summary,ws_link,description
-84.34367692307691,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.34367692307691,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,40,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3437/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.33586,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,29,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.33586,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,34,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.33586,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,37,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.33586,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.33586,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"7 nearby routes: 7 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.33586,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,56,"8 nearby routes: 6 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.33586,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,54,"7 nearby routes: 5 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.33586,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,35,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.33586,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,34,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.33586,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.33586,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3359/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
