MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
7382243,171151611,04/25/2017,04/25/2017,12:21:00,04/25/2017,12:21:00,607,,,1280 BENTEEN WAY SE,0640,2305,,1,Day,Tue,4,LARCENY-FROM VEHICLE,Benteen Park,W,-84.368129999999994,33.720309999999998
7382244,171151616,04/25/2017,04/25/2017,13:00:00,04/25/2017,14:00:00,210,,,3393 PEACHTREE RD NE @LENOX MALL,0630,2303,10,1,Day,Tue,24,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
7382245,171151617,04/25/2017,04/25/2017,13:00:00,04/25/2017,13:38:00,208,,,3495 BUCKHEAD LOOP NE,0630,2303,,1,Day,Tue,24,LARCENY-NON VEHICLE,North Buckhead,B,-84.364500000000007,33.852089999999997
7382246,171151656,04/25/2017,04/25/2017,13:00:00,04/25/2017,13:57:00,412,,,2073 PEMBERTON RD SW,0420,1315K,10,1,Day,Tue,20,AGG ASSAULT,Ben Hill Acres,P,-84.508949999999999,33.697940000000003
7382247,171151667,04/25/2017,04/25/2017,14:02:00,04/25/2017,15:00:00,213,,,2179 CHESHIRE BRIDGE RD NE,0630,2303,10,1,Day,Tue,12,LARCENY-NON VEHICLE,Lindridge/Martin Manor,F,-84.352969999999999,33.81438
7382248,171151724,04/25/2017,08/29/2016,22:20:00,09/02/2016,22:20:00,606,,,880 GLENWOOD AVE SE,0640,2305,,1,Unk,Unk,,LARCENY-FROM VEHICLE,Grant Park,W,-84.359030000000004,33.740580000000001
7382249,171151768,04/25/2017,04/24/2017,02:00:00,04/24/2017,16:00:00,505,,,787 PENN AVE NE,0710,2404,10,1,Day,Mon,13,AUTO THEFT,Midtown,E,-84.378360000000001,33.776139999999998
7382250,171151792,04/25/2017,04/24/2017,20:00:00,04/25/2017,09:20:00,203,,,2310 PAUL AVE NW,0511,2202,,2,Morn,Tue,20,BURGLARY-RESIDENCE,Riverside,D,-84.47336,33.817880000000002
7382251,171151816,04/25/2017,04/25/2017,15:00:00,04/25/2017,15:30:00,211,,,2525 PIEDMONT RD NE @HOME DEPOT,0630,2303,10,1,Eve,Tue,24,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.365210000000005,33.823999999999998
7382252,171151876,04/25/2017,04/25/2017,15:30:00,04/25/2017,16:40:00,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,10,1,Eve,Tue,11,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
7382253,171151892,04/25/2017,04/25/2017,12:00:00,04/25/2017,16:00:00,111,,,2440 LAUREL CIR NW,0511,2202,,1,Day,Tue,20,BURGLARY-RESIDENCE,Westhaven,I,-84.472030000000004,33.757489999999997
7382254,171151972,04/25/2017,04/25/2017,16:00:00,04/25/2017,16:20:00,403,,,1204 CAMPBELLTON RD SW,0690,2399,,1,Eve,Tue,13,LARCENY-NON VEHICLE,Oakland City,S,-84.43065,33.717689999999997
7382255,171151990,04/25/2017,04/25/2017,08:00:00,04/25/2017,16:26:00,508,,,135 ANDREW YOUNG INTERNA BLVD NW,0640,2305,,2,Day,Tue,18,LARCENY-FROM VEHICLE,Downtown,M,-84.391779999999997,33.760019999999997
7382256,171152020,04/25/2017,04/22/2017,14:00:00,04/25/2017,08:00:00,610,,,241 ROCKY FORD RD NE,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Kirkwood,O,-84.318700000000007,33.75967
7382257,171152026,04/25/2017,04/25/2017,00:00:00,04/25/2017,07:30:00,303,,,181 DOANE ST SW,0640,2305,,1,Morn,Tue,,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.393979999999999,33.731290000000001
7382258,171152038,04/25/2017,04/24/2017,23:00:00,04/25/2017,12:00:00,501,,4035,391 17TH ST NW,0660,2317,,1,Morn,Tue,26,LARCENY-NON VEHICLE,Atlantic Station,E,-84.400880000000001,33.791089999999997
7382259,171152057,04/25/2017,04/20/2017,17:30:00,04/20/2017,18:00:00,502,,,1521 PEACHTREE ST,0440,1399,20,1,Eve,Thu,,AGG ASSAULT,Midtown,E,-84.383520000000004,33.787930000000003
7382260,171152088,04/25/2017,04/22/2017,11:00:00,04/25/2017,09:20:00,205,,301,200 COLONIAL HOMES DR NW,0670,2308,,1,Unk,Unk,26,LARCENY-NON VEHICLE,Colonial Homes,C,-84.394459999999995,33.813470000000002
7382261,171152138,04/26/2017,04/24/2017,23:00:00,04/24/2017,23:00:00,508,,,275 BAKER ST,0640,2305,,2,Morn,Mon,13,LARCENY-FROM VEHICLE,Downtown,M,-84.395679999999999,33.762059999999998
7382262,171152158,04/25/2017,04/25/2017,17:00:00,04/25/2017,17:14:00,607,,,733 HOBART AVE SE,0430,1315,40,2,Eve,Tue,13,AGG ASSAULT,Boulevard Heights,W,-84.363979999999998,33.72392
7382263,171152322,04/25/2017,04/25/2017,16:00:00,04/25/2017,19:00:00,410,,B,2052 CAMPBELLTON RD SW,0630,2303,10,1,Eve,Tue,24,LARCENY-NON VEHICLE,Campbellton Road,R,-84.456850000000003,33.706560000000003
7382264,171152336,04/25/2017,04/25/2017,18:06:00,04/25/2017,18:06:00,410,,,2044 CAMPBELLTON RD SW,0630,2303,10,1,Eve,Tue,24,LARCENY-NON VEHICLE,Campbellton Road,R,-84.456800000000001,33.706580000000002
7382265,171152354,04/25/2017,04/25/2017,17:00:00,04/25/2017,18:00:00,602,,,675 SEMINOLE AVE NE,0640,2305,,1,Eve,Tue,13,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.350639999999999,33.7729
7382266,171152408,04/25/2017,04/25/2017,17:30:00,04/26/2017,18:00:00,313,APT,322,2980 JONESBORO RD SE,0210,1103,,1,Unk,Wed,,RAPE,South River Gardens,Z,-84.371440000000007,33.673389999999998
7382267,171152443,04/25/2017,04/25/2017,18:15:00,04/25/2017,18:50:00,411,,,3030 HEADLAND DR SW,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Greenbriar,R,-84.48742,33.688409999999998
7382268,171152547,04/25/2017,04/25/2017,19:16:00,04/25/2017,19:20:00,302,,,543 ROCKWELL ST SW,0410,1314,,1,Eve,Tue,12,AGG ASSAULT,Pittsburgh,V,-84.405929999999998,33.731740000000002
7382269,171152569,04/25/2017,04/23/2017,00:00:00,04/25/2017,14:00:00,412,,112,2150 SOUTHWOOD CV SW,0640,2305,,1,Unk,Unk,26,LARCENY-FROM VEHICLE,Ben Hill Terrace,P,-84.518559999999994,33.695180000000001
7382270,171152709,04/25/2017,04/25/2017,19:00:00,04/25/2017,20:20:00,208,,,3232 PEACHTREE RD NE,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.374089999999995,33.84413
7382271,171152727,04/25/2017,04/25/2017,19:30:00,04/25/2017,20:15:00,506,,,929 CHARLES ALLEN DR,0640,2305,,1,Eve,Tue,13,LARCENY-FROM VEHICLE,Midtown,E,-84.371510000000001,33.781190000000002
7382272,171152728,04/25/2017,04/25/2017,20:47:00,04/25/2017,20:47:00,301,,,960 DILL AVE SW,0311,1204,,1,Eve,Tue,13,ROBBERY-PEDESTRIAN,Capitol View,X,-84.419550000000001,33.718060000000001
7382273,171152804,04/25/2017,04/25/2017,21:21:00,04/25/2017,23:12:00,301,,,721 ERIN AVE SW,0531,2202A,30,1,Eve,Tue,,BURGLARY-RESIDENCE,Capitol View,X,-84.411379999999994,33.719740000000002
7382274,171152915,04/25/2017,04/25/2017,21:20:00,04/25/2017,22:15:00,203,,,1190 HUFF RD NW,0640,2305,,2,Eve,Tue,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.427000000000007,33.788690000000003
7382275,171152960,04/25/2017,04/25/2017,21:50:00,04/25/2017,22:45:00,309,,,2685 METROPOLITAN PKWY SW,0710,2404,,1,Eve,Tue,18,AUTO THEFT,Perkerson,X,-84.409019999999998,33.682740000000003
7382276,171152997,04/25/2017,04/25/2017,08:00:00,04/25/2017,21:40:00,406,,,3336 CEDAR ISLAND DR SW,0640,2305,,1,Day,Tue,20,LARCENY-FROM VEHICLE,West Manor,I,-84.497280000000003,33.738419999999998
7382277,171153034,04/25/2017,04/25/2017,21:00:00,04/25/2017,23:20:00,505,,,W PEACHTREE ST NE / 3RD ST NE,0640,2305,,1,Eve,Tue,13,LARCENY-FROM VEHICLE,Midtown,E,-84.387330000000006,33.77384
7382278,171158021,04/25/2017,04/20/2017,11:49:00,04/20/2017,12:54:00,704,,,6000 S TERMINAL PKWY,0690,2399,,1,Day,Thu,1,LARCENY-NON VEHICLE,,,-84.448239999999998,33.637509999999999
7382279,171158023,04/25/2017,04/18/2017,17:45:00,04/18/2017,17:45:00,706,,,6000 N TERMINAL PKWY,0690,2399,,1,Eve,Tue,1,LARCENY-NON VEHICLE,,,-84.443879999999993,33.640689999999999
7382280,171158086,04/25/2017,04/25/2017,08:00:00,04/25/2017,17:00:00,701,,,1 HARTSFIELD CENTER PKWY,0640,2305,,1,Day,Tue,14,LARCENY-FROM VEHICLE,,X,-84.427229999999994,33.653689999999997
7382281,171160054,04/26/2017,04/25/2017,19:30:00,04/26/2017,00:00:00,601,,,630 VIRGINIA AVE NE,0640,2305,,1,Eve,Tue,13,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.366569999999996,33.781829999999999
7382282,171160386,04/26/2017,04/26/2017,02:50:00,04/26/2017,03:07:00,612,,,1279 GLENWOOD AVE SE,0720,2424,10,1,Morn,Wed,13,AUTO THEFT,East Atlanta,W,-84.345690000000005,33.739960000000004
7382283,171160467,04/26/2017,04/25/2017,22:30:00,04/26/2017,03:50:00,610,,,348 SISSON AVE NE,0640,2305,,1,Morn,Wed,13,LARCENY-FROM VEHICLE,Kirkwood,O,-84.314930000000004,33.763350000000003
7382284,171160676,04/26/2017,04/25/2017,18:00:00,04/26/2017,06:30:00,302,,,998 WELCH ST SW,0511,2202,,1,Morn,Wed,20,BURGLARY-RESIDENCE,Pittsburgh,V,-84.404619999999994,33.727730000000001
7382285,171160680,04/26/2017,04/26/2017,01:00:00,04/26/2017,07:00:00,210,,C 201,3200 LENOX RD NE,0640,2305,,3,Morn,Wed,18,LARCENY-FROM VEHICLE,Pine Hills,B,-84.358249999999998,33.842930000000003
7382286,171160765,04/26/2017,04/24/2017,10:00:00,04/26/2017,07:30:00,407,,2304,751 FAIRBURN RD SW,0511,2202,,1,Unk,Unk,26,BURGLARY-RESIDENCE,Fairburn Mays,H,-84.510589999999993,33.734540000000003
7382287,171160794,04/26/2017,04/22/2017,10:00:00,04/26/2017,07:45:00,407,,,758 CELESTE LN SW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Mays,H,-84.50564,33.741239999999998
7382288,171160811,04/26/2017,04/26/2017,08:00:00,04/26/2017,20:00:00,608,,,469 CLAIRE DR NE,0640,2305,,1,Day,Wed,13,LARCENY-FROM VEHICLE,Lake Claire,N,-84.323430000000002,33.767040000000001
7382289,171160827,04/26/2017,04/25/2017,22:00:00,04/26/2017,08:00:00,414,,F6,3540 N CAMP CREEK PKWY SW,0710,2404,,1,Morn,Wed,,AUTO THEFT,,P,-84.502989999999997,33.67051
7382290,171160832,04/26/2017,04/25/2017,22:30:00,04/26/2017,07:45:00,212,,,2311 PEMBROOK PL NE,0640,2305,,1,Morn,Wed,13,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,F,-84.356219999999993,33.81785
7382291,171160976,04/26/2017,04/26/2017,09:00:00,04/26/2017,09:00:00,207,,,2099 PEACHTREE RD,0410,1314,10,1,Day,Wed,12,AGG ASSAULT,,E,-84.391390000000001,33.811959999999999
7382292,171160985,04/26/2017,04/26/2017,08:45:00,04/26/2017,09:00:00,403,,,1285 EPWORTH ST SW,0640,2305,,1,Day,Wed,18,LARCENY-FROM VEHICLE,Venetian Hills,S,-84.431060000000002,33.719970000000004
7382293,171161015,04/26/2017,04/25/2017,18:00:00,04/26/2017,08:00:00,102,,,117 JOSEPH E LOWERY BLVD NW,0640,2305,,1,Morn,Wed,20,LARCENY-FROM VEHICLE,Vine City,L,-84.417330000000007,33.758000000000003
7382294,171161039,04/26/2017,01/26/2017,10:43:00,04/12/2017,10:43:00,605,,500,1040 GRANT ST SE,0650,2304,,1,Unk,Unk,18,LARCENY-FROM VEHICLE,Grant Park,W,-84.376609999999999,33.726190000000003
